trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.4975, 'e': 0.99}",20,0,-144.25345916916922,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
2,False,"{'a': 0.4950125, 'e': 0.9801}",30,0,-189.1622503938433,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
3,False,"{'a': 0.4925374375, 'e': 0.970299}",25,0,-228.13019819539238,"{0: 11, 1: 3, 2: 6, 3: 2, 4: 3}",0
4,False,"{'a': 0.4900747503125, 'e': 0.96059601}",30,0,-239.9112578408488,"{0: 17, 1: 0, 2: 8, 3: 1, 4: 4}",0
5,False,"{'a': 0.4876243765609375, 'e': 0.9509900498999999}",35,0,-141.6816889253405,"{0: 27, 1: 1, 2: 3, 3: 1, 4: 3}",0
6,False,"{'a': 0.4851862546781328, 'e': 0.941480149401}",20,0,-89.62729630702046,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
7,False,"{'a': 0.4827603234047421, 'e': 0.9320653479069899}",20,16,7.228400825583902,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,False,"{'a': 0.4803465217877184, 'e': 0.9227446944279201}",25,0,-42.905256042861765,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
9,False,"{'a': 0.4779447891787798, 'e': 0.9135172474836408}",25,0,-130.16776191165368,"{0: 14, 1: 0, 2: 9, 3: 1, 4: 1}",0
10,False,"{'a': 0.47555506523288593, 'e': 0.9043820750088044}",25,14,-8.13370722623647,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
11,False,"{'a': 0.4731772899067215, 'e': 0.8953382542587164}",20,0,-138.39628653762284,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
12,False,"{'a': 0.47081140345718786, 'e': 0.8863848717161292}",25,0,-148.23128428075475,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
13,False,"{'a': 0.46845734643990194, 'e': 0.8775210229989678}",35,17,-107.784058736019,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 1}",1
14,False,"{'a': 0.46611505970770245, 'e': 0.8687458127689782}",25,9,-67.30880048690145,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
15,False,"{'a': 0.4637844844091639, 'e': 0.8600583546412884}",20,0,-43.38450324842547,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
16,False,"{'a': 0.4614655619871181, 'e': 0.8514577710948755}",30,18,-35.451257712885365,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
17,False,"{'a': 0.4591582341771825, 'e': 0.8429431933839268}",25,0,-89.726327084711,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
18,False,"{'a': 0.4568624430062966, 'e': 0.8345137614500875}",25,1,-158.73393062655938,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 3}",1
19,False,"{'a': 0.4545781307912651, 'e': 0.8261686238355866}",20,0,-88.31508966478378,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
20,False,"{'a': 0.4523052401373088, 'e': 0.8179069375972308}",35,0,-292.6302232727825,"{0: 15, 1: 8, 2: 6, 3: 2, 4: 4}",0
21,False,"{'a': 0.45004371393662224, 'e': 0.8097278682212584}",25,0,-104.3800474320271,"{0: 17, 1: 3, 2: 1, 3: 3, 4: 1}",0
22,False,"{'a': 0.44779349536693913, 'e': 0.8016305895390459}",25,6,-57.0715613454291,"{0: 9, 1: 7, 2: 3, 3: 0, 4: 0}",1
23,False,"{'a': 0.4455545278901044, 'e': 0.7936142836436554}",20,6,-17.44720379697062,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
24,False,"{'a': 0.4433267552506539, 'e': 0.7856781408072188}",20,4,-17.172001872043907,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
25,False,"{'a': 0.4411101214744006, 'e': 0.7778213593991467}",20,0,-73.4731251585088,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
26,False,"{'a': 0.4389045708670286, 'e': 0.7700431458051551}",20,0,-172.01908667938127,"{0: 11, 1: 0, 2: 4, 3: 3, 4: 2}",0
27,False,"{'a': 0.4367100480126935, 'e': 0.7623427143471035}",25,15,-25.931398294783012,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
28,False,"{'a': 0.43452649777263, 'e': 0.7547192872036326}",25,0,-125.67105888336002,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
29,False,"{'a': 0.43235386528376685, 'e': 0.7471720943315961}",25,0,-235.3461473456116,"{0: 13, 1: 1, 2: 4, 3: 4, 4: 3}",0
30,False,"{'a': 0.43019209595734803, 'e': 0.7397003733882802}",20,8,-23.05338384934044,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
31,False,"{'a': 0.4280411354775613, 'e': 0.7323033696543975}",25,0,-92.94798393630083,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
32,False,"{'a': 0.42590092980017347, 'e': 0.7249803359578534}",20,4,-51.46008568033675,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
33,False,"{'a': 0.4237714251511726, 'e': 0.7177305325982749}",20,3,-34.75944828382877,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 1}",1
34,False,"{'a': 0.42165256802541673, 'e': 0.7105532272722921}",35,11,-45.33135783055599,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
35,False,"{'a': 0.4195443051852896, 'e': 0.7034476949995692}",25,0,-86.58676055017136,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
36,False,"{'a': 0.4174465836593632, 'e': 0.6964132180495735}",20,0,-108.86732837794128,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
37,False,"{'a': 0.4153593507410664, 'e': 0.6894490858690777}",20,7,-89.74482202641632,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 2}",1
38,False,"{'a': 0.413282553987361, 'e': 0.682554595010387}",35,19,-22.538130961975302,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
39,False,"{'a': 0.4112161412174242, 'e': 0.6757290490602831}",25,0,-142.7158599351918,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
40,False,"{'a': 0.40916006051133713, 'e': 0.6689717585696803}",25,0,-61.47481301105428,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
41,False,"{'a': 0.40711426020878044, 'e': 0.6622820409839835}",25,5,-154.10242879115472,"{0: 9, 1: 6, 2: 2, 3: 0, 4: 3}",1
42,False,"{'a': 0.4050786889077365, 'e': 0.6556592205741436}",25,8,-100.37170558432805,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 2}",1
43,False,"{'a': 0.40305329546319785, 'e': 0.6491026283684022}",25,0,-62.54204203407791,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
44,False,"{'a': 0.40103802898588187, 'e': 0.6426116020847181}",20,0,-82.39729692614605,"{0: 12, 1: 2, 2: 3, 3: 3, 4: 0}",0
45,False,"{'a': 0.3990328388409524, 'e': 0.6361854860638709}",20,0,-34.08965395406638,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
46,False,"{'a': 0.39703767464674766, 'e': 0.6298236312032323}",20,0,-49.61211481306637,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
47,False,"{'a': 0.3950524862735139, 'e': 0.6235253948912}",25,0,-79.22772860033567,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
48,False,"{'a': 0.3930772238421464, 'e': 0.617290140942288}",30,0,-48.09711255044571,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
49,False,"{'a': 0.3911118377229356, 'e': 0.611117239532865}",25,0,-212.26775347925874,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 4}",0
50,False,"{'a': 0.38915627853432094, 'e': 0.6050060671375364}",25,0,-95.0060104680198,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
51,False,"{'a': 0.38721049714164935, 'e': 0.598956006466161}",20,0,-124.19826349693706,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
52,False,"{'a': 0.3852744446559411, 'e': 0.5929664464014994}",25,0,-35.84879901942954,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
53,False,"{'a': 0.3833480724326614, 'e': 0.5870367819374844}",30,0,-105.25596847467753,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
54,False,"{'a': 0.38143133207049806, 'e': 0.5811664141181095}",25,4,-53.577064362696376,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 0}",1
55,False,"{'a': 0.3795241754101456, 'e': 0.5753547499769285}",25,0,-69.0808863634928,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
56,False,"{'a': 0.37762655453309485, 'e': 0.5696012024771592}",25,0,-101.9960514011208,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
57,False,"{'a': 0.3757384217604294, 'e': 0.5639051904523875}",25,0,-220.4660362534552,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 5}",0
58,False,"{'a': 0.3738597296516272, 'e': 0.5582661385478637}",25,9,-29.755270158961995,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
59,False,"{'a': 0.3719904310033691, 'e': 0.5526834771623851}",25,0,-120.24644684580687,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
60,False,"{'a': 0.37013047884835226, 'e': 0.5471566423907612}",20,0,-149.40069716831755,"{0: 12, 1: 1, 2: 2, 3: 3, 4: 2}",0
61,False,"{'a': 0.3682798264541105, 'e': 0.5416850759668536}",20,11,-21.223652506280157,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
62,False,"{'a': 0.36643842732183995, 'e': 0.536268225207185}",25,14,-30.238860894533232,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
63,False,"{'a': 0.3646062351852307, 'e': 0.5309055429551132}",25,0,-42.899171834221875,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
64,False,"{'a': 0.3627832040093046, 'e': 0.525596487525562}",25,5,-62.46847405873077,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
65,False,"{'a': 0.36096928798925804, 'e': 0.5203405226503064}",25,0,-68.92310071416742,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
66,False,"{'a': 0.35916444154931176, 'e': 0.5151371174238033}",25,5,-53.29075517670345,"{0: 14, 1: 2, 2: 1, 3: 3, 4: 0}",1
67,False,"{'a': 0.3573686193415652, 'e': 0.5099857462495653}",25,0,-24.121664323693768,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
68,False,"{'a': 0.3555817762448574, 'e': 0.5048858887870696}",25,0,-54.64841310801641,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
69,False,"{'a': 0.35380386736363306, 'e': 0.4998370298991989}",20,0,-33.37383320636108,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
70,False,"{'a': 0.3520348480268149, 'e': 0.49483865960020695}",20,0,-32.23510153774279,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
71,False,"{'a': 0.3502746737866808, 'e': 0.4898902730042049}",20,14,-32.02808915907805,"{0: 4, 1: 0, 2: 0, 3: 2, 4: 0}",1
72,False,"{'a': 0.34852330041774743, 'e': 0.48499137027416284}",25,0,-21.822556621954277,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
73,False,"{'a': 0.3467806839156587, 'e': 0.4801414565714212}",20,0,-83.43801854016533,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
74,False,"{'a': 0.3450467804960804, 'e': 0.47534004200570695}",20,0,6.413656926410445,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
75,False,"{'a': 0.3433215465936, 'e': 0.4705866415856499}",20,9,6.073674505189449,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
76,False,"{'a': 0.341604938860632, 'e': 0.46588077516979337}",20,0,5.312568332000475,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
77,False,"{'a': 0.33989691416632883, 'e': 0.46122196741809546}",20,0,-78.51590828317852,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
78,False,"{'a': 0.3381974295954972, 'e': 0.4566097477439145}",30,0,-83.92837064390046,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
79,False,"{'a': 0.3365064424475197, 'e': 0.45204365026647536}",20,5,5.537566057485429,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
80,False,"{'a': 0.3348239102352821, 'e': 0.4475232137638106}",20,12,9.570006829211692,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.33314979068410566, 'e': 0.4430479816261725}",25,0,-118.76184966303627,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 2}",0
82,False,"{'a': 0.33148404173068513, 'e': 0.43861750180991077}",20,9,-11.578386689348378,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
83,False,"{'a': 0.32982662152203174, 'e': 0.43423132679181164}",20,0,-21.95025628743097,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
84,False,"{'a': 0.32817748841442157, 'e': 0.4298890135238935}",25,10,-112.12629545345732,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 2}",1
85,False,"{'a': 0.32653660097234943, 'e': 0.4255901233886546}",20,16,8.932031451422832,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.3249039179674877, 'e': 0.421334222154768}",25,0,-57.3705438508233,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
87,False,"{'a': 0.3232793983776503, 'e': 0.41712087993322033}",25,15,-56.50489138772315,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
88,False,"{'a': 0.32166300138576204, 'e': 0.41294967113388814}",25,0,-47.32362783200216,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
89,False,"{'a': 0.3200546863788332, 'e': 0.40882017442254925}",25,0,-47.49453274368082,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
90,False,"{'a': 0.31845441294693905, 'e': 0.4047319726783238}",25,0,-15.584573704187479,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
91,False,"{'a': 0.3168621408822043, 'e': 0.40068465295154054}",25,16,-51.79132553661191,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 1}",1
92,False,"{'a': 0.3152778301777933, 'e': 0.3966778064220251}",20,0,-37.6511568405674,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
93,False,"{'a': 0.31370144102690434, 'e': 0.39271102835780486}",25,13,-15.992195053176797,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
94,False,"{'a': 0.3121329338217698, 'e': 0.3887839180742268}",30,20,-19.527518544072514,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
95,False,"{'a': 0.31057226915266095, 'e': 0.38489607889348454}",35,13,-7.534506845621327,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
96,False,"{'a': 0.3090194078068977, 'e': 0.38104711810454966}",25,11,20.981353985317053,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.3074743107678632, 'e': 0.37723664692350417}",30,0,-38.599287873011086,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
98,False,"{'a': 0.3059369392140239, 'e': 0.37346428045426916}",30,0,-32.767968961757,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
99,False,"{'a': 0.30440725451795375, 'e': 0.36972963764972644}",20,10,4.5130884083597635,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.30288521824536396, 'e': 0.3660323412732292}",25,17,-24.91369403136744,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
101,False,"{'a': 0.30137079215413715, 'e': 0.3623720178604969}",25,5,-19.69308008674654,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
102,False,"{'a': 0.2998639381933665, 'e': 0.3587482976818919}",25,0,-64.75865155167443,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
103,False,"{'a': 0.29836461850239965, 'e': 0.355160814705073}",25,0,-97.05086971720233,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
104,False,"{'a': 0.29687279540988765, 'e': 0.35160920655802225}",25,0,-154.1480444181326,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 3}",0
105,False,"{'a': 0.2953884314328382, 'e': 0.348093114492442}",20,13,8.290372313996706,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.293911489275674, 'e': 0.3446121833475176}",20,12,12.829628078941862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.2924419318292956, 'e': 0.34116606151404244}",25,0,-54.67839061389157,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
108,False,"{'a': 0.29097972217014917, 'e': 0.337754400898902}",30,10,-23.985353536302256,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
109,False,"{'a': 0.2895248235592984, 'e': 0.334376856889913}",25,16,-31.122091693156204,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
110,False,"{'a': 0.2880771994415019, 'e': 0.33103308832101386}",20,4,-49.08276597909111,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
111,False,"{'a': 0.2866368134442944, 'e': 0.3277227574378037}",25,12,23.03153769310024,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.28520362937707294, 'e': 0.3244455298634257}",30,21,14.895272331945131,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.2837776112301876, 'e': 0.3212010745647914}",25,2,-12.174049820551588,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
114,False,"{'a': 0.2823587231740366, 'e': 0.3179890638191435}",20,0,27.627014515240266,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
115,False,"{'a': 0.2809469295581664, 'e': 0.31480917318095203}",25,12,13.718253334297675,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.2795421949103756, 'e': 0.3116610814491425}",20,8,12.553755641296336,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.27814448393582375, 'e': 0.30854447063465107}",20,7,-62.68609956984151,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
118,False,"{'a': 0.2767537615161446, 'e': 0.3054590259283046}",20,10,15.610327300526217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.2753699927085639, 'e': 0.30240443566902153}",25,0,-116.55852545548,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
120,False,"{'a': 0.27399314274502107, 'e': 0.2993803913123313}",20,0,-37.05338201980688,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
121,False,"{'a': 0.27262317703129596, 'e': 0.296386587399208}",20,0,3.5508036334963515,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
122,False,"{'a': 0.2712600611461395, 'e': 0.2934227215252159}",20,14,-12.332522676648061,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
123,False,"{'a': 0.2699037608404088, 'e': 0.29048849430996376}",25,6,-52.27890360393726,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
124,False,"{'a': 0.2685542420362067, 'e': 0.2875836093668641}",25,5,2.491236571732301,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
125,False,"{'a': 0.2672114708260257, 'e': 0.28470777327319546}",20,0,-57.82457274436235,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
126,False,"{'a': 0.2658754134718956, 'e': 0.2818606955404635}",30,17,1.6195171440159608,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
127,False,"{'a': 0.26454603640453606, 'e': 0.27904208858505886}",25,15,-33.379163385166684,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
128,False,"{'a': 0.2632233062225134, 'e': 0.2762516676992083}",30,5,-22.548743795599073,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
129,False,"{'a': 0.2619071896914008, 'e': 0.2734891510222162}",30,7,-121.83564880181973,"{0: 17, 1: 0, 2: 1, 3: 3, 4: 2}",1
130,False,"{'a': 0.2605976537429438, 'e': 0.27075425951199406}",25,15,9.294650583446604,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.2592946654742291, 'e': 0.2680467169168741}",20,0,-66.88871861707688,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
132,False,"{'a': 0.257998192146858, 'e': 0.26536624974770534}",25,12,-46.27617775525473,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
133,False,"{'a': 0.2567082011861237, 'e': 0.2627125872502283}",30,17,21.146142126612286,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.25542466018019305, 'e': 0.26008546137772603}",20,0,-107.34677313313428,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
135,False,"{'a': 0.2541475368792921, 'e': 0.25748460676394874}",25,11,-26.405093977833058,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
136,False,"{'a': 0.25287679919489564, 'e': 0.2549097606963093}",30,15,28.301983804602862,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.25161241519892114, 'e': 0.2523606630893462}",25,0,4.881457466216702,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
138,False,"{'a': 0.25035435312292653, 'e': 0.2498370564584527}",20,11,15.589175504000867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.2491025813573119, 'e': 0.24733868589386818}",25,5,-41.47365641697305,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
140,False,"{'a': 0.24785706845052535, 'e': 0.24486529903492948}",25,11,12.035000552072779,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.2466177831082727, 'e': 0.2424166460445802}",25,16,-24.5067435327155,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
142,False,"{'a': 0.24538469419273135, 'e': 0.2399924795841344}",20,1,9.567827071715843,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
143,False,"{'a': 0.2441577707217677, 'e': 0.23759255478829303}",20,13,12.182761778335035,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.24293698186815885, 'e': 0.23521662924041012}",25,0,-59.48273456401308,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
145,False,"{'a': 0.24172229695881806, 'e': 0.232864462948006}",30,8,3.661155850337422,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
146,False,"{'a': 0.24051368547402396, 'e': 0.23053581831852593}",25,19,-8.797186797621746,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
147,False,"{'a': 0.23931111704665384, 'e': 0.22823046013534068}",25,13,-1.46766959098056,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
148,False,"{'a': 0.23811456146142057, 'e': 0.22594815553398728}",35,13,-1.006064338337444,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
149,False,"{'a': 0.23692398865411346, 'e': 0.2236886739786474}",25,0,-20.844901045988806,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
150,False,"{'a': 0.2357393687108429, 'e': 0.22145178723886091}",20,0,5.396556147137307,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
151,False,"{'a': 0.23456067186728868, 'e': 0.2192372693664723}",20,0,-47.87989010246561,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
152,False,"{'a': 0.23338786850795223, 'e': 0.21704489667280757}",30,7,-15.305164550383822,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
153,False,"{'a': 0.23222092916541248, 'e': 0.2148744477060795}",30,12,21.688020430833443,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.23105982451958543, 'e': 0.2127257032290187}",25,14,-1.7576411808335348,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
155,False,"{'a': 0.2299045253969875, 'e': 0.21059844619672852}",20,8,-28.83727558013841,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
156,False,"{'a': 0.22875500277000255, 'e': 0.20849246173476124}",30,12,0.8252008960460213,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
157,False,"{'a': 0.22761122775615253, 'e': 0.2064075371174136}",30,14,11.16843120171832,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.22647317161737177, 'e': 0.2043434617462395}",20,13,0.29481774244586045,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.22534080575928492, 'e': 0.2023000271287771}",20,10,15.786633896321307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.22421410173048847, 'e': 0.2002770268574893}",20,14,-0.16456469728479783,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.22309303122183605, 'e': 0.19827425658891443}",30,12,-23.694872290499227,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
162,False,"{'a': 0.22197756606572686, 'e': 0.19629151402302528}",25,2,15.347162785756558,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.22086767823539824, 'e': 0.19432859888279502}",20,6,-13.150662056184641,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
164,False,"{'a': 0.21976333984422122, 'e': 0.19238531289396707}",20,10,6.97589323285088,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.21866452314500012, 'e': 0.1904614597650274}",20,10,19.864834662711257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.21757120052927512, 'e': 0.1885568451673771}",20,3,28.94213461557656,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.21648334452662876, 'e': 0.18667127671570335}",20,7,22.270147031697675,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.2154009278039956, 'e': 0.1848045639485463}",20,5,26.957150431625635,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.21432392316497562, 'e': 0.18295651830906084}",20,0,26.23819800746972,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.21325230354915076, 'e': 0.18112695312597024}",25,19,-11.224993083562053,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
171,False,"{'a': 0.21218604203140498, 'e': 0.17931568359471053}",30,11,35.228848588416156,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.21112511182124796, 'e': 0.17752252675876343}",25,8,-56.49416671806096,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
173,False,"{'a': 0.21006948626214172, 'e': 0.1757473014911758}",20,0,-22.856856574910257,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
